
> src\renderer\data\quests.json:24291:    "id": 760,
  src\renderer\data\quests.json:31342:    },
  src\renderer\data\quests.json:31343:    "xp": 240,
> src\renderer\data\quests.json:31363:    "id": 981,
  src\renderer\data\quests.json:31364:    "code": "DRW-00981",
  src\renderer\data\quests.json:31365:    "title": {
  src\renderer\data\quests.json:31366:      "ru": "Industry brief: {} (ТЗ)",
  src\renderer\data\quests.json:31367:      "en": "Industry brief: {} (spec)"
  src\renderer\data\quests.json:31368:    },
  src\renderer\data\quests.json:31369:    "category": "drawing",
  src\renderer\data\quests.json:31370:    "difficulty": "expert",
  src\renderer\data\quests.json:31371:    "description": {
  src\renderer\data\quests.json:31372:      "ru": "Работа по техническому заданию. Стиль, сроки, экспорт. без ограничений.",
  src\renderer\data\quests.json:31373:      "en": "Work from technical spec. Style, deadlines, export. Используй любые материалы."
  src\renderer\data\quests.json:31374:    },
  src\renderer\data\quests.json:31375:    "xp": 470,
> src\renderer\data\quests.json:31395:    "id": 982,
  src\renderer\data\quests.json:31396:    "code": "ANA-00982",
  src\renderer\data\quests.json:31397:    "title": {
  src\renderer\data\quests.json:31398:      "ru": "Proportions: {} (метод голов)",
  src\renderer\data\quests.json:31399:      "en": "Proportions: {} (heads method)"
  src\renderer\data\quests.json:31400:    },
  src\renderer\data\quests.json:31401:    "category": "anatomy",
  src\renderer\data\quests.json:31402:    "difficulty": "novice",
  src\renderer\data\quests.json:31403:    "description": {
  src\renderer\data\quests.json:31404:      "ru": "Построение по каноническим пропорциям (7.5-8 голов).",
  src\renderer\data\quests.json:31405:      "en": "Build using canonical proportions (7.5-8 heads). без референса."
  src\renderer\data\quests.json:31406:    },
  src\renderer\data\quests.json:31407:    "xp": 49,
> src\renderer\data\quests.json:31427:    "id": 983,
  src\renderer\data\quests.json:31428:    "code": "ANM-00983",
  src\renderer\data\quests.json:31429:    "title": {
  src\renderer\data\quests.json:31430:      "ru": "Secondary motion: {} (follow-through)",
  src\renderer\data\quests.json:31431:      "en": "Secondary motion: {} (follow-through)"
  src\renderer\data\quests.json:31432:    },
  src\renderer\data\quests.json:31433:    "category": "animation",
  src\renderer\data\quests.json:31434:    "difficulty": "intermediate",
  src\renderer\data\quests.json:31435:    "description": {
  src\renderer\data\quests.json:31436:      "ru": "Волосы/одежда/хвост. Follow-through и overlapping action. Выбери удобную технику.",
  src\renderer\data\quests.json:31437:      "en": "Hair/clothes/tail. Follow-through and overlapping action."
  src\renderer\data\quests.json:31438:    },
  src\renderer\data\quests.json:31439:    "xp": 108,
> src\renderer\data\quests.json:31459:    "id": 984,
  src\renderer\data\quests.json:31460:    "code": "VFX-00984",
  src\renderer\data\quests.json:31461:    "title": {
  src\renderer\data\quests.json:31462:      "ru": "Optimization: {} (LOD)",
  src\renderer\data\quests.json:31463:      "en": "Optimization: {} (LOD)"
  src\renderer\data\quests.json:31464:    },
  src\renderer\data\quests.json:31465:    "category": "effects",
  src\renderer\data\quests.json:31466:    "difficulty": "master",
  src\renderer\data\quests.json:31467:    "description": {
  src\renderer\data\quests.json:31468:      "ru": "Снижение детализации без потери читаемости для продакшена.",
  src\renderer\data\quests.json:31469:      "en": "Reduce detail without losing readability for production."
  src\renderer\data\quests.json:31470:    },
  src\renderer\data\quests.json:31471:    "xp": 278,
> src\renderer\data\quests.json:31491:    "id": 985,
  src\renderer\data\quests.json:31492:    "code": "STY-00985",
  src\renderer\data\quests.json:31493:    "title": {
  src\renderer\data\quests.json:31494:      "ru": "Silent storytelling: {} (без диалогов)",
  src\renderer\data\quests.json:31495:      "en": "Silent storytelling: {} (no dialogue)"
  src\renderer\data\quests.json:31496:    },
  src\renderer\data\quests.json:31497:    "category": "storytelling",
  src\renderer\data\quests.json:31498:    "difficulty": "expert",
  src\renderer\data\quests.json:31499:    "description": {
  src\renderer\data\quests.json:31500:      "ru": "Расскажи историю без единого слова. Только визуал. без референса.",
  src\renderer\data\quests.json:31501:      "en": "Tell a story without a single word. Visuals only. без референса."
  src\renderer\data\quests.json:31502:    },
  src\renderer\data\quests.json:31503:    "xp": 495,
> src\renderer\data\quests.json:31523:    "id": 986,
  src\renderer\data\quests.json:31524:    "code": "DRW-00986",
  src\renderer\data\quests.json:31525:    "title": {
  src\renderer\data\quests.json:31526:      "ru": "Contour drawing: {} (blind)",
  src\renderer\data\quests.json:31527:      "en": "Contour drawing: {} (blind)"
  src\renderer\data\quests.json:31528:    },
  src\renderer\data\quests.json:31529:    "category": "drawing",
  src\renderer\data\quests.json:31530:    "difficulty": "novice",
  src\renderer\data\quests.json:31531:    "description": {
  src\renderer\data\quests.json:31532:      "ru": "Рисуй не глядя на лист. Зрительно-моторная координация.",
  src\renderer\data\quests.json:31533:      "en": "Draw without looking at paper. Hand-eye coordination. Бумага и карандаш."
  src\renderer\data\quests.json:31534:    },
  src\renderer\data\quests.json:31535:    "xp": 65,
> src\renderer\data\quests.json:31555:    "id": 987,
  src\renderer\data\quests.json:31556:    "code": "ANA-00987",
  src\renderer\data\quests.json:31557:    "title": {
  src\renderer\data\quests.json:31558:      "ru": "Limbs: {} (суставы/рычаги)",
  src\renderer\data\quests.json:31559:      "en": "Limbs: {} (joints/levers)"
  src\renderer\data\quests.json:31560:    },
  src\renderer\data\quests.json:31561:    "category": "anatomy",
  src\renderer\data\quests.json:31562:    "difficulty": "intermediate",
  src\renderer\data\quests.json:31563:    "description": {
  src\renderer\data\quests.json:31564:      "ru": "Построение конечностей через цилиндры и точки сгиба. без ластика.",
  src\renderer\data\quests.json:31565:      "en": "Build limbs via cylinders and flex points. Никакой цифры."
  src\renderer\data\quests.json:31566:    },
  src\renderer\data\quests.json:31567:    "xp": 106,
> src\renderer\data\quests.json:31587:    "id": 988,
  src\renderer\data\quests.json:31588:    "code": "ANM-00988",
  src\renderer\data\quests.json:31589:    "title": {
  src\renderer\data\quests.json:31590:      "ru": "Dialogue scene: {} (intonation)",
  src\renderer\data\quests.json:31591:      "en": "Dialogue scene: {} (intonation)"
  src\renderer\data\quests.json:31592:    },
  src\renderer\data\quests.json:31593:    "category": "animation",
  src\renderer\data\quests.json:31594:    "difficulty": "master",
  src\renderer\data\quests.json:31595:    "description": {
  src\renderer\data\quests.json:31596:      "ru": "Синхронизируй анимацию с речью, эмоцией и подтекстом. Работай на планшете.",
  src\renderer\data\quests.json:31597:      "en": "Sync animation with speech, emotion, and subtext. Работай на планшете."
  src\renderer\data\quests.json:31598:    },
  src\renderer\data\quests.json:31599:    "xp": 243,
> src\renderer\data\quests.json:31619:    "id": 989,
  src\renderer\data\quests.json:31620:    "code": "VFX-00989",
  src\renderer\data\quests.json:31621:    "title": {
  src\renderer\data\quests.json:31622:      "ru": "Multi-FX scene: {}",
  src\renderer\data\quests.json:31623:      "en": "Multi-FX scene: {}"
  src\renderer\data\quests.json:31624:    },
  src\renderer\data\quests.json:31625:    "category": "effects",
  src\renderer\data\quests.json:31626:    "difficulty": "expert",
  src\renderer\data\quests.json:31627:    "description": {
  src\renderer\data\quests.json:31628:      "ru": "Взаимодействие разных эффектов без визуального шума.",
  src\renderer\data\quests.json:31629:      "en": "Multiple effects interacting without visual noise."
  src\renderer\data\quests.json:31630:    },
  src\renderer\data\quests.json:31631:    "xp": 540,
> src\renderer\data\quests.json:31651:    "id": 990,
  src\renderer\data\quests.json:31652:    "code": "STY-00990",
  src\renderer\data\quests.json:31653:    "title": {
  src\renderer\data\quests.json:31654:      "ru": "Framing: {} (rule of thirds)",
  src\renderer\data\quests.json:31655:      "en": "Framing: {} (rule of thirds)"
  src\renderer\data\quests.json:31656:    },
  src\renderer\data\quests.json:31657:    "category": "storytelling",
  src\renderer\data\quests.json:31658:    "difficulty": "novice",
  src\renderer\data\quests.json:31659:    "description": {
  src\renderer\data\quests.json:31660:      "ru": "Размести объект в сильных точках пересечения линий. с таймером.",
  src\renderer\data\quests.json:31661:      "en": "Place subject at strong line intersection points. Можно карандаш или планшет."
  src\renderer\data\quests.json:31662:    },
  src\renderer\data\quests.json:31663:    "xp": 45,
> src\renderer\data\quests.json:31683:    "id": 991,
  src\renderer\data\quests.json:31684:    "code": "DRW-00991",
  src\renderer\data\quests.json:31685:    "title": {
  src\renderer\data\quests.json:31686:      "ru": "Drapery study: {} (складки ткани)",
  src\renderer\data\quests.json:31687:      "en": "Drapery study: {} (fabric folds)"
  src\renderer\data\quests.json:31688:    },
  src\renderer\data\quests.json:31689:    "category": "drawing",
  src\renderer\data\quests.json:31690:    "difficulty": "intermediate",
  src\renderer\data\quests.json:31691:    "description": {
  src\renderer\data\quests.json:31692:      "ru": "Трубчатые, инертные, диагональные складки. Изучи механику. Бумага и карандаш.",
  src\renderer\data\quests.json:31693:      "en": "Pipe, inert, diagonal folds. Study the mechanics."
  src\renderer\data\quests.json:31694:    },
  src\renderer\data\quests.json:31695:    "xp": 100,
> src\renderer\data\quests.json:31715:    "id": 992,
  src\renderer\data\quests.json:31716:    "code": "ANA-00992",
